r,x,y,Mach_Number,Pressure,Density,Speed,V_Velocity,U_Velocity
3.603104293224630883e+00,1.179112499999999952e-02,3.603085000000000093e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.377470000000000091e-17
3.646854527417398462e+00,1.193427500000005664e-02,3.646835000000000271e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.381339999999999748e-17
3.690604761691977931e+00,1.207745000000000173e-02,3.690585000000000004e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.237179999999999738e-17
3.734354995966558288e+00,1.222062499999994854e-02,3.734335000000000182e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.171950000000000279e-17
3.778105230241137757e+00,1.236379999999989363e-02,3.778084999999999916e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.114220000000000201e-17
3.821855464515717671e+00,1.250697500000000698e-02,3.821835000000000093e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.041490000000000127e-17
3.865605698708485249e+00,1.265012500000006410e-02,3.865585000000000271e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.981669999999999778e-17
3.909355932983064719e+00,1.279330000000000918e-02,3.909335000000000004e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.952579999999999881e-17
3.953103667271030908e+00,1.293647499999995426e-02,3.953082499999999833e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.576100000000000171e-17
3.996851401558997541e+00,1.307964999999989934e-02,3.996830000000000105e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.503089999999999972e-17
